nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,met,ht,drbamin,drba1,dphiba1,dphibb,class,weight
2,0,104.786,35.1153,86.5804,74.3758,111.956,0.923992,-1.5452,-1.62692,-1.02727,-1.7192,210.344,125.533,458.715,519.207,4.58362,312.234,1.21852,3.80883,2.82843,1.61265,4,3.0383e-09
1,1,41.4531,0,68.0577,52.147,17.3644,2.34588,0,0.918125,0.41343,2.38856,6.08088,122.764,209.933,209.933,4.91051,354.698,0.867799,3.3125,2.98901,0.727222,4,3.0383e-09
1,0,45.2337,0,64.1596,54.7681,18.1644,1.00814,0,0.514547,-0.307246,0.851142,3.86195,127.764,185.556,185.556,2.9867,306.267,0.557755,2.31453,2.26128,2.47653,4,3.0383e-09
2,0,129.387,30.2683,90.2936,20.9867,93.6894,-1.46629,-0.486883,-0.490247,1.56539,0.0208341,103.777,121.907,355.134,389.189,5.63952,354.909,2.32602,2.46558,2.26416,1.4021,4,3.0383e-09
2,0,107.884,54.8896,57.4564,23.062,36.9335,-2.39949,0.876922,-0.892076,1.44226,-0.326544,410.238,127.576,411.682,596.916,24.1925,364.265,3.07965,3.07965,2.68551,2.79461,4,3.0383e-09
1,0,34.4891,0,56.3719,46.579,13.1035,2.55692,0,0.818876,2.15064,3.63781,5.76267,125.756,177.923,177.923,10.7293,210.004,0.915457,2.89165,2.31102,2.72029,4,3.0383e-09
1,1,45.6311,0,75.6382,37.73,48.1316,2.87659,0,1.72033,0.588397,2.25954,8.98655,120.829,206.719,206.719,7.15376,341.465,1.44269,1.44269,0.862805,0.637734,4,3.0383e-09
1,0,39.8796,0,123.317,48.5937,117.842,0.424227,0,1.58607,1.92906,2.05461,4.38202,127.978,227.689,227.689,3.46089,358.607,2.41636,2.65296,2.38502,0.559958,4,3.03841e-09
1,1,32.3129,0,66.5428,57.8906,23.1218,1.97755,0,-0.352925,-0.313305,-1.36694,4.15541,122.291,237.62,237.62,25.4938,270.807,2.48929,2.48929,0.874922,0.151737,4,3.0383e-09
1,0,30.5319,0,66.998,55.1629,33.7659,-2.0416,0,-1.3431,-2.08081,-2.99656,3.4837,126.045,162.623,162.623,10.15,176.906,2.26105,2.50633,2.40703,0.376167,4,3.0383e-09
1,1,144.907,0,53.998,40.7891,71.8,-0.648631,0,2.12028,0.123702,1.86755,19.2792,126.263,422.372,422.372,9.66469,475.129,0.378795,3.71684,2.47952,2.00591,4,3.0383e-09
1,0,74.8244,0,57.9454,35.6789,86.8081,-0.886691,0,-0.359335,-2.56977,-1.79083,4.06149,127.185,232.266,232.266,6.81069,201.495,2.98097,2.98097,2.93395,2.1558,4,3.0383e-09
1,0,35.0003,0,44.4871,31.4089,15.9778,2.41382,0,-0.319525,-2.40602,-3.15594,6.19341,118.917,417.764,417.764,21.9585,268.325,3.42052,3.42052,2.0564,2.12517,4,3.0383e-09
1,0,32.4118,0,62.2737,31.6616,31.8542,-2.35304,0,-0.128836,-2.02712,-2.08503,4.8468,131.61,200.231,200.231,1.28594,208.299,2.13846,3.21626,2.32319,1.69811,4,3.0383e-09
1,0,39.4302,0,91.8941,42.9407,56.6996,-0.172968,0,1.79127,1.47998,2.54023,1.17311,123.899,228.923,228.923,9.56385,272.086,1.7737,2.51966,1.57813,3.00049,4,3.0383e-09
1,0,31.5993,0,67.1828,39.5977,32.9229,2.52901,0,1.54806,0.39958,2.32691,3.82644,119.29,171.49,171.49,9.10957,239.57,1.22648,1.22648,0.736209,2.34624,4,3.0383e-09
1,1,207.63,0,261.849,61.3265,298.314,0.653348,0,0.560533,0.277503,0.548112,11.52,129.408,524.941,524.941,7.34275,783.415,0.925175,2.79217,2.79063,2.05459,4,3.03841e-09
1,2,32.5743,0,84.2303,51.5118,32.9513,2.33773,0,0.305071,0.651491,1.39053,4.80526,133.664,225.123,225.123,12.5089,317.389,0.760423,3.4819,2.827,0.0182202,4,3.0383e-09
1,1,51.0161,0,80.5511,48.5869,33.7195,-0.938762,0,1.38185,1.06625,2.5401,8.95841,126.225,273.71,273.71,20.5454,282.271,2.38981,2.38981,0.570943,0.812357,4,3.0383e-09
1,0,48.3032,0,99.5025,32.8484,70.9108,2.65667,0,-0.460625,0.350873,-0.484394,4.33175,121.497,382.197,382.197,25.3085,233.798,0.709019,4.31887,2.98917,0.890182,4,3.0383e-09
1,1,51.4805,0,58.4823,56.9057,7.57226,-1.62372,0,0.313265,1.37785,3.4923,7.69578,131.904,311.903,311.903,22.282,339.832,1.53147,2.06784,0.723905,1.62069,4,3.0383e-09
1,0,40.338,0,99.5928,38.2061,62.0025,2.71479,0,2.17748,2.00171,2.91904,7.09193,123.54,183.047,183.047,4.08696,236.706,2.43058,2.99797,2.94943,1.71232,4,3.0383e-09
1,1,38.8397,0,68.207,47.8126,41.6542,0.852602,0,-2.23529,-1.11603,-2.9078,7.4268,127.497,301.672,301.672,5.553,294.352,2.23913,3.52173,1.69336,1.82452,4,3.0383e-09
1,0,36.1538,0,62.3564,58.7179,25.3849,1.34285,0,0.221621,-0.355903,-0.287873,6.21516,123.572,187.99,187.99,14.9312,272.102,0.838095,1.23771,0.524187,2.27686,4,3.0383e-09
2,0,42.1951,39.878,164.33,24.8197,160.605,0.776114,1.87474,0.355168,-0.737767,0.244022,48.2652,123.935,220.81,329.949,42.7734,355.799,2.99181,3.11937,3.09084,0.16374,4,3.03841e-09
1,0,34.9407,0,75.6651,54.012,32.8622,2.55245,0,1.32337,1.27798,2.60644,5.16657,125.478,187.142,187.142,14.7263,195.62,1.44551,3.10251,2.84867,1.19077,4,3.0383e-09
1,0,37.0333,0,73.0532,46.076,27.7612,2.05256,0,0.290589,1.15106,1.8608,5.98447,126.771,198.282,198.282,5.98347,250.843,0.84217,3.47401,2.99403,2.49871,4,3.0383e-09
1,0,44.1574,0,61.7186,52.2077,29.7334,1.22312,0,0.505129,-0.41231,0.342304,6.04203,122.486,180.318,180.318,13.323,253.274,0.661748,1.96775,1.83208,0.290385,4,3.0383e-09
1,0,37.952,0,76.0274,46.9119,29.4789,-0.894945,0,-0.0306806,0.626647,0.870476,8.61502,125.867,180.995,180.995,12.9957,244.591,1.60363,1.70776,1.47292,0.269835,4,3.0383e-09
1,2,54.1802,0,75.704,51.6255,24.467,1.87738,0,-0.242586,-0.169925,-0.962564,7.5076,125.039,267.467,267.467,1.90438,290.687,1.56111,2.52801,1.37718,3.03642,4,3.0383e-09
1,0,39.3955,0,67.2537,23.5763,50.1209,0.442587,0,0.0700959,2.28843,1.60526,4.28199,131.583,181.795,181.795,6.73497,179.079,1.39868,2.81499,2.79023,1.39331,4,3.0383e-09
1,0,39.8457,0,66.4605,43.6948,35.6149,-2.29064,0,-0.302399,-1.41781,-1.80464,4.87787,121.939,205.781,205.781,5.75557,204.686,1.05138,3.21321,2.5242,1.51725,4,3.0383e-09
1,0,62.2199,0,95.7058,59.6872,93.2527,0.24933,0,0.0253732,0.242267,0.18163,7.54295,125.382,214.797,214.797,30.4018,337.195,0.735249,2.08894,2.0769,2.96954,4,3.0383e-09
1,0,34.9249,0,59.8194,42.2086,44.419,0.307875,0,1.79056,0.217966,2.12616,2.16801,126.801,178.301,178.301,1.09063,167.986,1.42231,2.95644,2.55777,2.38667,4,3.0383e-09
1,1,46.306,0,51.2939,40.4875,27.3315,-1.4589,0,-1.16847,0.554759,-1.38039,3.79317,124.616,189.777,189.777,3.09075,232.56,2.05034,2.98377,2.9696,1.61037,4,3.0383e-09
1,1,32.5435,0,87.6887,53.7598,74.5447,-2.13346,0,-0.390397,-0.878452,-1.00903,5.00552,124.884,204.283,204.283,9.36105,325.387,1.10582,3.29968,2.80171,2.44686,4,3.0383e-09
1,0,43.5282,0,54.4927,50.6856,46.9374,-0.96628,0,1.56881,0.127152,1.75445,3.135,125.162,221.648,221.648,8.20986,294.596,2.04259,2.67414,0.851091,2.8766,4,3.0383e-09
1,0,32.8363,0,68.2625,53.8128,31.1675,1.39561,0,1.16677,0.65439,2.18482,3.17792,122.134,156.053,156.053,12.5041,287.028,0.915329,2.57504,2.56485,0.522929,4,3.0383e-09
1,0,54.7962,0,68.3637,41.9694,26.5645,1.61817,0,-1.58855,-2.64574,-3.53398,3.9727,122.411,520.76,520.76,22.896,241.883,3.60268,3.60268,1.64203,1.24645,4,3.0383e-09
1,1,76.4435,0,79.2923,39.1533,40.6072,0.692177,0,2.38498,1.36483,3.20246,13.0466,126.101,242.307,242.307,25.5287,362.937,1.40533,2.41464,1.7219,0.974337,4,3.0383e-09
1,0,32.1624,0,79.0141,46.502,32.5442,0.240654,0,0.330018,0.633855,1.34238,1.97209,122.625,159.556,159.556,32.6482,219.873,1.49456,3.0359,3.03458,1.43667,4,3.0383e-09
2,0,32.915,31.0874,93.9905,43.7472,61.2403,-1.06939,2.00601,0.154037,-0.314812,0.00872859,152.405,127.051,176.761,301.697,14.5889,316.644,2.67911,2.26698,1.90852,2.01845,4,3.0383e-09
1,0,46.5804,0,91.1562,21.2145,79.0749,-0.357067,0,0.0223808,-1.90101,-0.772698,3.31759,126.588,192.683,192.683,6.97477,297.604,1.45523,2.69552,2.66867,1.21361,4,3.0383e-09
1,0,41.5626,0,65.1959,65.0218,44.8827,-0.321125,0,0.0317712,-0.518601,-0.684546,6.7435e-07,127.511,176.004,176.004,7.59191,209.645,1.21709,1.57395,1.53388,2.87062,4,3.03841e-09
1,0,34.2076,0,69.9949,53.2121,20.9492,1.66627,0,1.76292,2.21471,3.73563,4.38005,124.557,152.631,152.631,5.88709,330.995,0.906471,0.906471,0.901304,1.32518,4,3.0383e-09
1,0,33.1204,0,76.8832,45.3253,31.7078,-2.17093,0,-1.13725,-0.697029,-2.20296,5.86783,120.896,176.438,176.438,9.83587,230.543,1.15088,2.49722,2.27323,2.44984,4,3.0383e-09
1,1,32.6794,0,79.3619,36.0174,69.8391,-0.151616,0,1.29687,-0.174744,1.36606,1.57152,125.802,174.061,174.061,21.8375,282.863,1.88019,1.88019,1.19875,0.0257488,4,3.0383e-09
1,1,33.9222,0,75.2755,61.3732,49.2902,-0.653378,0,1.97103,1.91865,2.94972,6.95331,127.499,277.845,277.845,9.46263,283.051,1.92424,3.11214,1.6727,0.611762,4,3.0383e-09
1,0,71.344,0,87.4452,45.1794,59.0197,-0.317666,0,-1.64591,-2.13625,-2.6291,8.11719,122.78,255.147,255.147,12.1249,289.901,1.73472,2.88299,2.55879,3.10674,4,3.0383e-09
1,0,31.7846,0,75.0691,47.4468,29.661,2.77136,0,0.34155,0.699771,1.48504,3.77618,120.799,230.601,230.601,11.0419,237.997,1.62165,2.78569,1.36238,2.94765,4,3.0383e-09
1,1,40.9669,0,67.2832,61.1955,16.7174,0.523719,0,-1.15214,-1.16444,-3.0955,3.59118,127.389,216.473,216.473,25.757,345.594,1.50706,2.39897,1.71656,0.745067,4,3.0383e-09
2,1,58.2353,55.1024,153.614,23.1591,135.69,0.960873,-2.2044,-0.886783,-1.79278,-1.26953,266.63,126.342,332.726,482.124,76.8193,444.823,0.556757,3.33204,2.77284,0.630385,4,3.03841e-09
1,1,55.066,0,59.3977,30.9467,46.2143,-0.618564,0,-0.515071,1.57593,0.777332,6.16266,132.111,210.314,210.314,17.6722,259.889,1.32519,3.04686,3.0451,2.01709,4,3.0383e-09
1,1,60.6329,0,75.5318,56.3354,40.5628,-0.319065,0,0.914604,1.22712,2.12248,11.6803,127.132,217.504,217.504,11.0585,327.612,1.23391,1.23391,0.0243266,2.26871,4,3.0383e-09
1,1,40.5424,0,74.1369,52.276,40.0531,0.899638,0,0.352179,-0.172459,0.426204,3.68676,124.368,178.471,178.471,22.5003,247.894,0.841309,3.14336,3.09532,1.41557,4,3.0383e-09
1,2,66.375,0,93.3248,28.6505,73.192,-2.60931,0,0.745102,-0.565274,0.738273,9.19993,121.687,456.914,456.914,3.6862,317.765,1.05666,3.66008,1.46427,0.715037,4,3.0383e-09
1,1,58.1635,0,76.1504,42.3812,56.2177,0.111843,0,1.15801,2.19867,2.36945,6.80599,121.291,231.454,231.454,41.252,336.034,1.9895,1.9895,1.69223,0.731266,4,3.0383e-09
1,0,103.677,0,94.6491,51.2009,89.6316,1.81149,0,1.77828,1.04091,2.03075,12.4618,126.471,261.463,261.463,20.9188,334.305,1.81745,2.69201,2.69181,1.61772,4,3.0383e-09
1,0,46.1256,0,55.5569,36.0626,75.1257,-0.817692,0,2.29398,0.0420121,2.00581,9.3315,134.165,296.125,296.125,8.80979,262.431,2.64266,4.01199,2.53251,0.944696,4,3.0383e-09
1,0,50.1045,0,81.6662,52.8081,61.363,-1.46082,0,-0.604507,-0.187979,-0.893448,5.75334,122.789,206.921,206.921,8.88892,230.298,0.813393,2.46646,2.31304,0.887166,4,3.0383e-09
1,1,35.1189,0,95.5205,37.7782,57.836,0.738095,0,1.0591,0.382894,1.59054,3.25493,127.033,166.356,166.356,15.4022,265.707,0.919884,2.03694,2.01149,1.91174,4,3.0383e-09
1,1,32.5942,0,67.2557,39.0735,44.7169,1.37485,0,1.21803,-0.272878,1.47813,6.86964,127.723,169.893,169.893,16.8322,284.59,1.32266,2.5497,2.54487,3.06046,4,3.0383e-09
1,0,39.9838,0,45.6494,35.9457,62.7524,0.0130342,0,-0.276798,2.05629,1.44285,7.14708,128.509,175.557,175.557,32.2901,255.668,1.9776,1.9776,1.95625,0.775834,4,3.0383e-09
1,0,35.0624,0,64.1428,48.6274,48.5481,-2.30161,0,-2.2912,-1.15771,-2.76413,6.76972,121.719,169.393,169.393,14.3134,230.357,1.978,2.49408,2.49406,3.10029,4,3.0383e-09
1,0,58.1558,0,99.9806,40.6865,68.0209,0.275175,0,-0.018528,0.594544,0.342952,8.4634,129.375,203.619,203.619,3.97781,296.512,0.751979,2.47923,2.46177,0.748157,4,3.0383e-09
1,0,53.921,0,91.7352,38.884,52.8585,-1.43287,0,-0.112431,-0.917335,-0.85932,6.14429,129.251,216.326,216.326,6.64661,216.347,0.597325,3.11852,2.82517,2.29404,4,3.0383e-09
1,1,31.2509,0,56.8225,30.611,53.6121,1.92886,0,2.21085,0.212931,2.29249,5.60229,119.805,162.662,162.662,8.07118,280.279,0.775698,2.02336,2.00361,3.0743,4,3.0383e-09
1,0,46.9224,0,69.6199,45.4254,59.1497,-1.93453,0,0.720384,2.17275,2.15403,5.9224,132.913,446.722,446.722,9.69078,230.09,2.1908,3.52985,2.32622,1.53579,4,3.0383e-09
1,1,82.1318,0,80.8937,29.1398,82.4935,-1.6279,0,-1.42985,0.324318,-1.3575,9.59764,120.902,238.94,238.94,39.6478,286.77,1.58639,2.95543,2.94879,0.299888,4,3.0383e-09
1,0,35.7266,0,62.1401,57.449,4.71675,-2.43234,0,0.274955,1.07149,3.65718,7.24336,129.099,343.712,343.712,2.16701,221.476,2.71309,2.71309,0.17724,0.909138,4,3.0383e-09
1,0,42.8308,0,69.3198,65.8794,54.5919,-0.571523,0,1.00855,1.37678,2.03157,4.68254,126.193,236.423,236.423,20.6009,319.124,1.29557,2.7153,2.20822,3.02143,4,3.0383e-09
1,0,60.3471,0,48.0065,39.0867,9.12694,1.57374,0,1.37751,-0.475951,2.73188,5.77645,126.563,200.807,200.807,15.1943,219.521,1.09699,1.5125,1.49972,2.5856,4,3.0383e-09
1,1,46.9731,0,93.5051,71.2517,115.585,-1.08002,0,1.36514,0.811498,1.4604,5.35247,126.014,317.14,317.14,26.414,334.861,2.45664,3.43391,2.411,0.0518779,4,3.0383e-09
1,1,39.0364,0,73.6813,54.3833,27.7608,-1.44041,0,-0.244737,-0.153363,-0.851137,4.75347,125.153,188.034,188.034,9.58926,249.658,0.290171,2.9506,2.69748,2.85337,4,3.0383e-09
1,2,157.461,0,104.82,64.9824,135.302,1.03443,0,0.294105,-0.538493,-0.040152,6.36082,124.608,358.76,358.76,28.1849,530.472,0.86553,2.63085,2.52454,0.505452,4,3.0383e-09
1,0,38.8608,0,78.2869,76.9571,100.334,0.336994,0,1.04655,0.589171,1.16814,4.32275,123.759,192.548,192.548,26.0088,256.701,1.1966,2.44046,2.33503,2.91519,4,3.0383e-09
1,0,41.8782,0,76.4155,55.5823,32.1395,2.608,0,0.368112,0.828988,1.64676,6.39128,131.563,243.438,243.438,4.78023,310.782,0.851523,2.35714,0.734179,1.83505,4,3.0383e-09
1,1,36.4345,0,34.2369,29.6487,62.3135,-2.77657,0,-2.77673,-0.0230551,-2.18909,5.80644,119.037,190.951,190.951,17.8349,251.529,2.00176,2.00176,2.00176,1.57475,4,3.0383e-09
1,1,37.584,0,84.3146,42.7426,43.6638,0.378513,0,-1.87253,-1.04597,-2.69284,1.83963,129.779,231.217,231.217,15.6262,265.433,1.21802,2.71003,1.509,2.0338,4,3.0383e-09
1,0,46.9709,0,65.5176,46.0643,26.8962,2.37271,0,-1.00643,-0.150137,-1.86334,8.67321,118.653,366.408,366.408,10.2897,265.946,1.0562,4.3101,2.67551,2.35509,4,3.0383e-09
1,0,33.7321,0,73.7407,31.7334,43.7495,0.000335886,0,-2.27142,-0.772153,-2.85969,2.16457,124.631,213.805,213.805,2.35357,183.382,0.949798,3.63865,2.84234,2.30317,4,3.0383e-09
2,1,42.9309,32.3179,71.069,53.1995,43.3562,2.64523,-0.43231,0.954463,0.225444,1.48409,169.843,125.151,242.816,322.772,15.451,314.916,1.07608,3.00002,2.47819,0.861023,4,3.0383e-09
1,0,40.4016,0,105.333,38.3379,67.1705,1.66714,0,-0.864317,-0.687564,-1.42316,3.52006,127.498,303.346,303.346,8.89723,237.606,0.894242,3.97753,3.06798,2.9858,4,3.0383e-09
1,0,33.6922,0,37.5483,32.2956,9.21985,0.890252,0,-1.80338,0.778112,-2.8952,4.59975,135.967,200.417,200.417,12.1315,237.664,0.909032,3.66555,2.48609,1.34351,4,3.0383e-09
1,0,72.6884,0,97.5607,42.5771,58.8671,1.26484,0,-0.0687202,0.427427,0.203264,10.0775,131.213,250.778,250.778,7.93693,238.266,0.292936,2.93587,2.61552,2.33075,4,3.0383e-09
1,0,39.4421,0,77.385,48.9024,37.8922,0.660301,0,2.47005,2.94011,3.87826,7.96801,123.953,235.633,235.633,12.0514,302.56,2.99669,2.96114,2.34375,0.968312,4,3.0383e-09
1,0,32.2376,0,78.3761,31.7315,74.4558,-2.49656,0,0.24031,-1.40406,-0.534135,4.66361,122.325,249.516,249.516,7.56136,210.194,0.983344,4.0165,2.9397,2.38996,4,3.0383e-09
1,1,38.1391,0,62.6148,43.7766,69.1651,-1.94301,0,-1.15416,0.465022,-0.872667,5.04188,124.24,198.492,198.492,13.6438,282.039,0.574163,1.04393,0.683741,2.78463,4,3.0383e-09
1,2,31.8334,0,70.8266,48.7808,27.6607,2.80677,0,0.315545,0.999428,1.78386,4.26583,123.372,226.694,226.694,0.486099,289.073,1.46644,2.53221,0.453729,1.89992,4,3.0383e-09
1,1,50.196,0,107.917,94.9083,157.984,0.403197,0,1.18699,1.14433,1.38049,6.4429,127.27,230.312,230.312,42.6013,359.29,1.59144,2.97997,2.87505,2.34806,4,3.0383e-09
1,0,31.3076,0,70.1478,63.9782,42.3186,1.41979,0,0.709257,0.264482,1.29129,4.24787,130.773,177.399,177.399,11.0821,231.975,1.38501,1.38501,1.18887,1.35931,4,3.0383e-09
2,1,87.1918,36.566,81.6808,41.6062,83.7187,2.44961,0.476392,2.29094,0.928773,2.37025,172.466,124.636,237.701,321.541,12.4549,354.469,1.80311,2.75056,2.74598,2.76471,4,3.03841e-09
1,1,82.6153,0,88.271,38.5149,51.6346,2.11617,0,0.140056,-0.819924,-0.428967,4.71943,129.575,372.526,372.526,9.31385,424.446,0.186392,3.62708,3.0415,3.1187,4,3.0383e-09
1,1,65.1593,0,100.369,36.8188,66.7508,-1.0914,0,-1.85149,-1.19337,-2.40543,7.68397,126.586,202.941,202.941,9.91845,366.335,2.02139,1.90028,1.74164,2.91415,4,3.0383e-09
1,0,270.044,0,270.309,30.1868,274.6,0.756027,0,1.73517,1.74749,1.82153,9.71488,122.039,638.129,638.129,23.9271,693.667,2.20609,3.20109,3.04766,0.217919,4,3.0383e-09
1,0,36.3184,0,77.5696,44.5763,34.8611,-1.7819,0,0.140961,-0.558147,-0.423833,6.14011,124.355,204.317,204.317,11.308,239.714,1.45741,2.79632,2.03028,0.579695,4,3.0383e-09
1,0,74.3131,0,77.2616,58.5725,79.273,-1.38502,0,-2.79791,-1.94469,-3.04653,9.67915,125.164,248.659,248.659,14.5307,352.053,2.56048,3.18018,2.84909,0.153761,4,3.0383e-09
1,1,41.3644,0,52.7714,37.4815,27.4508,-2.82366,0,-2.10275,-0.298958,-2.79707,8.36931,125.591,197.07,197.07,8.42415,273.593,0.798905,0.798905,0.344286,0.408524,4,3.0383e-09
1,0,40.7219,0,80.3884,33.1523,76.7104,0.568097,0,-0.501025,-2.10088,-1.56509,4.0964,124.15,225.179,225.179,38.7106,256.105,2.1298,2.32743,2.06734,1.97522,4,3.0383e-09
1,0,30.0838,0,58.6602,58.2875,6.72328,-2.81921,0,-0.338305,-0.732822,-2.9928,4.95692,119.041,222.817,222.817,1.51005,300.251,0.892767,2.4937,0.252283,2.99883,4,3.0383e-09
2,0,66.0301,52.2833,60.4667,39.798,37.8937,1.63854,1.68502,-1.18891,0.335706,-1.45144,117.07,124.023,309.943,416.399,6.74168,271.971,1.33906,3.97337,2.79163,2.89142,4,3.0383e-09
1,1,44.6259,0,78.4187,48.5735,38.763,-0.691548,0,0.950061,0.388854,1.7274,2.7519,125.92,204.447,204.447,11.2139,315.057,0.432617,1.95897,1.06897,2.66574,4,3.0383e-09
1,0,51.1735,0,58.7444,31.5126,84.2451,-0.698548,0,0.731322,-1.54208,-0.27413,8.55018,124.566,205.141,205.141,4.45639,196.306,2.70925,3.27984,2.95175,0.332046,4,3.0383e-09
1,1,36.605,0,87.9364,61.1013,91.3043,2.15572,0,1.69119,2.39104,2.51598,4.86403,128.905,187.448,187.448,6.89663,260.427,2.05454,2.42084,2.37585,2.61982,4,3.0383e-09
1,3,62.7851,0,96.0036,42.6007,60.6015,-1.30261,0,-2.07834,-2.51466,-3.05126,4.48034,127.787,204.723,204.723,26.8117,429.318,2.51622,2.01252,1.857,0.921242,4,3.0383e-09
1,0,110.609,0,102.599,27.6265,86.9468,1.03961,0,-0.591845,-1.94238,-1.36265,12.5413,124.113,394.427,394.427,14.9813,287.909,0.592184,3.24887,2.80954,2.78952,4,3.0383e-09
1,1,46.9817,0,77.706,37.7906,44.7828,1.01524,0,-0.0905268,-1.31076,-1.25347,6.09407,127.58,218.815,218.815,15.0363,251.528,2.3754,2.3754,2.10234,2.68134,4,3.0383e-09
1,0,40.29,0,48.9419,37.961,11.3686,0.607001,0,-0.859096,1.0692,0.119664,5.06396,129.443,169.305,169.305,15.2332,192.136,1.60849,1.60849,0.661659,1.02659,4,3.03841e-09
1,0,30.2,0,85.9902,42.1263,53.969,-0.905051,0,0.612108,1.46086,1.69402,4.14462,127.559,213.209,213.209,5.72292,207.479,1.1108,2.7906,2.34215,3.01411,4,3.0383e-09
1,1,49.0641,0,73.0276,50.6784,36.1787,2.70245,0,0.509068,-0.174882,0.753079,7.46374,125.675,299.147,299.147,3.13556,374.836,0.228099,2.46478,1.12438,1.39874,4,3.0383e-09
1,0,31.2688,0,86.2564,46.7224,50.3211,-1.44354,0,-1.70234,-2.08495,-2.80377,2.61753,125.492,167.368,167.368,1.473,223.326,1.30407,2.51498,2.50163,2.37127,4,3.0383e-09
1,0,121.867,0,118.618,23.9168,110.595,-1.78273,0,-0.365118,1.00318,-0.144653,12.994,119.494,381.824,381.824,10.7839,359.905,1.69425,2.65699,2.24721,0.660949,4,3.0383e-09
1,0,37.3103,0,92.2031,41.7929,59.001,-2.29246,0,-1.40805,-0.652526,-1.96539,8.08757,129.538,196.277,196.277,9.98434,213.734,1.42907,2.31913,2.14388,2.38807,4,3.0383e-09
1,0,42.2584,0,78.7393,37.9686,40.976,1.33276,0,1.74002,2.94266,3.33832,7.02296,129.664,177.245,177.245,20.8392,235.016,1.17448,1.17448,1.1016,2.86512,4,3.0383e-09
1,1,42.534,0,75.0874,47.7361,28.4088,1.49258,0,0.766201,0.122206,1.62284,3.88934,125.766,180.065,180.065,25.8465,285.241,0.680676,1.89574,1.75105,0.59258,4,3.0383e-09
1,0,31.8048,0,85.8648,30.25,55.8598,-2.3934,0,0.752848,-0.859336,0.68907,6.84744,136.779,301.023,301.023,26.4439,205.747,1.16313,4.35323,3.00862,2.38795,4,3.0383e-09
1,0,41.1848,0,57.5118,29.6962,37.1534,-0.933508,0,1.77476,-0.254332,2.14879,6.61314,126.593,240.502,240.502,7.42965,214.084,1.2803,3.57975,2.34092,0.151077,4,3.0383e-09
2,0,264.794,123.483,394.705,35.8827,420.815,0.733349,-0.817533,-0.0765896,0.585322,-0.0190973,417.902,121.471,729.304,926.023,144.534,946.226,1.66537,2.95231,2.83903,1.76011,4,3.0383e-09
1,1,38.4546,0,80.5516,41.9116,50.4919,2.84584,0,0.693708,1.70757,1.94112,4.43972,127.38,227.646,227.646,35.1924,272.258,2.01434,3.62659,2.91898,0.7242,4,3.0383e-09
1,1,60.2023,0,90.5686,20.4272,73.4779,0.972897,0,0.347316,2.24188,1.316,6.51376,125.704,198.885,198.885,12.1884,322.766,2.27305,2.50127,2.42178,0.169869,4,3.0383e-09
1,2,56.7191,0,52.1905,40.6354,92.8143,-0.948153,0,-1.69163,0.477128,-1.05227,6.36482,120.642,182.239,182.239,13.0451,296.904,0.865269,1.78994,1.62823,0.938161,4,3.0383e-09
1,1,76.4162,0,114.444,46.2682,102.208,2.86951,0,2.35921,2.21672,2.76705,8.73214,124.457,238.971,238.971,6.85634,373.655,2.19815,2.19815,2.1381,2.48237,4,3.0383e-09
1,0,38.2162,0,84.576,48.2884,47.7309,2.49875,0,0.59269,0.43041,1.22856,6.74084,124.429,237.161,237.161,6.1412,248.76,1.71837,3.33571,2.7375,0.769413,4,3.0383e-09
1,1,30.5221,0,72.6757,57.6246,42.1941,-2.20089,0,-0.0941879,-0.59609,-0.899379,3.62098,127.574,212.143,212.143,6.96763,228.486,0.782218,3.60264,2.92247,0.10668,4,3.0383e-09
1,1,39.6192,0,116.04,45.6965,117.428,-0.735615,0,-2.54792,-1.66305,-2.681,4.29032,129.612,235.814,235.814,29.472,304.23,2.25252,2.45383,1.65434,1.3717,4,3.0383e-09
1,0,47.067,0,67.436,58.4019,42.5254,-0.66385,0,-1.37061,-0.690096,-2.08144,6.30981,126.183,183.321,183.321,5.48252,378.859,0.985482,2.17488,2.05684,1.05613,4,3.0383e-09
1,1,32.1664,0,46.3599,21.329,64.9566,-0.343774,0,1.74789,-1.14195,1.20862,3.02401,127.393,173.187,173.187,5.2004,210.778,1.32229,2.67611,1.66929,2.74745,4,3.0383e-09
2,0,51.6879,30.0915,75.701,49.7352,33.5202,-0.812709,2.49803,0.69846,0.127557,1.39733,214.413,125.982,213.243,346.084,21.6855,270.366,1.5189,2.74864,2.29595,3.05427,4,3.0383e-09
1,0,69.0499,0,85.1323,61.9512,118.327,0.786732,0,-1.05234,0.100092,-0.773001,7.82661,124.286,283.751,283.751,3.83116,334.398,2.44444,3.1439,2.54989,0.343566,4,3.0383e-09
1,0,34.0318,0,84.9505,39.2351,47.8029,-2.99841,0,-1.23055,-0.491919,-1.88054,2.78439,122.636,228.206,228.206,6.72802,221.688,0.818572,3.18562,2.65007,1.38841,4,3.0383e-09
2,0,94.0233,44.5613,76.6531,40.3748,46.4985,-0.955645,0.0558446,0.00966994,1.01158,0.917639,140.39,122.102,269.033,320.145,38.278,404.181,0.693831,3.28562,3.14062,2.44832,4,3.0383e-09
